Product_Name,Sales,Profit,Quantity,Profit_Margin_%,Category
Fellowes Binding Cases,271.44,71.955,31,26.50862068965517,Needs Attention
Advantus Panel Wall Certificate Holder - 8.5x11,270.84,108.092,23,39.90990990990991,Needs Attention
Adjustable Personal File Tote,270.24800000000005,53.3984,18,19.75903614457831,Needs Attention
Plastic Binding Combs,269.66999999999996,84.99149999999999,23,31.516853932584272,Needs Attention
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.394,-2.2830000000000013,35,-0.8474576271186446,Needs Attention
"GBC White Gloss Covers, Plain Front",269.328,31.421600000000005,31,11.66666666666667,Needs Attention
"Xerox Memo Slips, Multicolor",268.671,-8.599000000000002,20,-3.2005687253183273,Needs Attention
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,30,46.0,Needs Attention
Xerox 1938,268.24,93.884,7,35.0,Needs Attention
Eldon Wave Desk Accessories,266.73,98.9996,61,37.11603494170134,Needs Attention
Avery 475,266.4,133.2,18,50.0,Needs Attention
Belkin F9S820V06 8 Outlet Surge,266.33599999999996,-120.17599999999999,17,-45.1219512195122,Needs Attention
"Avery Round Labels, 5000 Label Set",266.311,-6.2890000000000015,48,-2.3615246835466808,Needs Attention
Belkin Standard 104 key USB Keyboard,265.538,5.1065,21,1.923076923076923,Needs Attention
Ultra Door Pull Handle,265.104,74.7972,27,28.21428571428572,Needs Attention
Maxell 4.7GB DVD+RW 3/Pack,264.438,88.4115,17,33.43373493975904,Needs Attention
"Smead Color Coded Labels, Adjustable",264.187,18.817,35,7.122606335663753,Needs Attention
"Avery File Folder Labels, Adjustable",264.186,100.546,48,38.058791911759144,Needs Attention
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,113.48400000000001,26,42.982456140350884,Needs Attention
Newell 324,263.34,72.072,23,27.368421052631582,Needs Attention
"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,35,43.047337278106504,Needs Attention
"Jiffy Clasp Envelope, Recycled",262.788,26.078,52,9.92358859613072,Needs Attention
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.752,-7.616000000000003,20,-2.898550724637682,Needs Attention
"Kraft Clasp Envelope, Recycled",262.73,57.5,46,21.885585962775473,Needs Attention
File Shuttle I and Handi-File,262.668,51.42059999999999,13,19.576271186440675,Needs Attention
Belkin 6 Outlet Metallic Surge Strip,262.449,28.7496,29,10.95435684647303,Needs Attention
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,41.856,28,16.0,Needs Attention
Hand-Finished Solid Wood Document Frame,260.14799999999997,68.46000000000001,8,26.315789473684216,Needs Attention
3M Office Air Cleaner,259.8,90.93,10,35.0,Needs Attention
Desktop 3-Pocket Hot File,259.68,59.510000000000005,5,22.916666666666668,Needs Attention
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,12,44.44444444444445,Needs Attention
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,-27.1656,51,-10.5,Needs Attention
"Executive Impressions 10"" Spectator Wall Clock",258.72,87.9648,22,34.0,Needs Attention
Avery Legal 4-Ring Binder,258.054,90.214,16,34.959349593495936,Needs Attention
"Avery Round Labels, Adjustable",258.0144,-7.905600000000001,65,-3.0640150317191597,Needs Attention
Mediabridge Sport Armband iPhone 5s,257.742,-38.961,30,-15.11627906976744,Needs Attention
GBC Poly Designer Binding Covers,256.122,102.44879999999999,18,40.0,Needs Attention
Berol Giant Pencil Sharpener,254.85,49.780699999999996,17,19.53333333333333,Needs Attention
"Hon File Folder Labels, Adjustable",254.842,42.542,53,16.693480666452153,Needs Attention
"Executive Impressions 13"" Chairman Wall Clock",253.8,72.333,11,28.499999999999996,Needs Attention
"Linden 10"" Round Wall Clock, Black",253.648,41.8672,21,16.50602409638554,Needs Attention
Apple EarPods with Remote and Mic,251.91,50.382000000000005,10,20.0,Needs Attention
Magnifier Swing Arm Lamp,251.76,65.4576,12,26.0,Needs Attention
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.794,12,21.0,Needs Attention
Hanging Personal Folder File,251.2,51.025,17,20.3125,Needs Attention
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92,35.1288,18,14.000000000000002,Needs Attention
"Hon Round Labels, Adjustable",250.7088,55.64880000000001,68,22.196588233041684,Needs Attention
"Novimex Round Labels, Alphabetical",250.502,51.172000000000004,63,20.427781015720434,Needs Attention
Avery 473,248.4,119.232,24,48.0,Needs Attention
Belkin OmniView SE Rackmount Kit,248.35999999999999,0.0,7,0.0,Needs Attention
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29199999999997,91.0404,12,36.66666666666668,Needs Attention
Nu-Dell Leatherette Frames,246.64800000000002,81.4512,18,33.02325581395348,Needs Attention
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,28,44.21052631578948,Needs Attention
Strathmore Photo Mount Cards,245.436,106.3104,38,43.31491712707182,Needs Attention
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,14.9184,12,6.086956521739131,Needs Attention
Xerox 1890,244.7,122.35,5,50.0,Needs Attention
Brown Kraft Recycled Envelopes,244.512,117.16199999999999,15,47.916666666666664,Needs Attention
Aluminum Document Frame,244.39999999999998,56.211999999999996,22,23.0,Needs Attention
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,41.64,10,17.045454545454543,Needs Attention
GBC Imprintable Covers,241.56,39.967200000000005,36,16.545454545454547,Needs Attention
Quality Park Security Envelopes,240.764,88.19290000000001,11,36.630434782608695,Needs Attention
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.3997,3,1.0,Needs Attention
Logitech M510 Wireless Mouse,239.94,52.3869,7,21.833333333333332,Needs Attention
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,79.2971,21,33.0625,Needs Attention
Holmes HEPA Air Purifier,239.58,41.382000000000005,14,17.272727272727273,Needs Attention
"Avery Flip-Chart Easel Binder, Black",239.466,37.8222,17,15.794392523364486,Needs Attention
Xerox 216,238.464,96.9408,42,40.65217391304348,Needs Attention
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,25.491600000000002,46,10.695970695970697,Needs Attention
Xerox 1982,237.536,89.5328,12,37.69230769230769,Needs Attention
Martin-Yale Premier Letter Opener,236.99200000000002,-12.879999999999999,20,-5.434782608695651,Needs Attention
Recycled Eldon Regeneration Jumbo File,235.77599999999998,58.944,20,25.000000000000007,Needs Attention
Avery 50,235.564,102.74600000000001,20,43.61702127659575,Needs Attention
Acco D-Ring Binder w/DublLock,235.18,-102.8378,31,-43.72727272727273,Needs Attention
DAX Two-Tone Silver Metal Document Frame,234.784,84.8056,13,36.12068965517242,Needs Attention
Newell 312,234.768,34.456,49,14.676616915422889,Needs Attention
Spigen Samsung Galaxy S5 Case Wallet,234.462,45.873,15,19.565217391304348,Needs Attention
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,67.92960000000001,16,29.000000000000004,Needs Attention
"Xerox Parchment Paper, Recycled",233.4163,9.296299999999999,24,3.982712432679294,Needs Attention
"Maxell 74 Minute CDR, 10/Pack",232.764,72.5676,26,31.176470588235293,Needs Attention
Petty Cash Envelope,231.856,94.36,10,40.69767441860465,Needs Attention
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,44.811499999999995,15,19.485294117647058,Needs Attention
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.886,53.696,28,23.357664233576642,Needs Attention
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,58.6684,28,25.555555555555554,Needs Attention
Advantus Motivational Note Cards,227.94,94.32,20,41.37931034482759,Needs Attention
"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",227.04,104.4384,33,46.0,Needs Attention
Iris Project Case,225.036,47.88,30,21.27659574468085,Needs Attention
Advantus Plastic Paper Clips,225.0,102.8,47,45.68888888888889,Needs Attention
Cisco 8961 IP Phone Charcoal,224.937,-164.9538,3,-73.33333333333333,Needs Attention
Portable Personal File Box,224.66400000000002,55.3113,19,24.619565217391305,Needs Attention
iOttie XL Car Mount,223.88799999999998,-50.3748,14,-22.500000000000004,Needs Attention
"Novimex Legal Exhibit Labels, Adjustable",223.5348,-31.4852,40,-14.08514468440708,Needs Attention
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,111.72,28,50.0,Needs Attention
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,68.376,31,31.11111111111111,Needs Attention
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,52.0344,14,23.823529411764703,Needs Attention
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,34,43.68098159509203,Needs Attention
Avery Non-Stick Binders,217.316,43.553,71,20.041322314049587,Needs Attention
"Fiskars 8"" Scissors, 2/Pack",217.224,45.8584,14,21.111111111111114,Needs Attention
ARKON Windshield Dashboard Air Vent Car Mount Holder,216.95999999999998,-15.594000000000001,14,-7.187500000000001,Needs Attention
3M Polarizing Light Filter Sleeves,216.34,75.346,14,34.827586206896555,Needs Attention
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,73.944,25,34.21052631578947,Needs Attention
iOttie HLCRIO102 Car Mount,215.892,-11.994,12,-5.555555555555555,Needs Attention
Xerox 214,215.13600000000002,90.46079999999999,37,42.04819277108433,Needs Attention
DXL Angle-View Binders with Locking Rings by Samsill,215.109,66.6915,35,31.00358422939068,Needs Attention
Cisco SPA 501G IP Phone,213.48,16.011,3,7.5,Needs Attention
Xerox 188,213.192,97.524,20,45.744680851063826,Needs Attention
GBC Wire Binding Strips,212.658,-18.409200000000002,14,-8.65671641791045,Needs Attention
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,59,27.590909090909086,Needs Attention
"Smead Round Labels, Alphabetical",211.6128,7.792800000000001,43,3.6825749671097405,Needs Attention
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,11,38.125,Needs Attention
"Novimex Round Labels, Adjustable",210.94639999999998,35.6564,67,16.90306163082186,Needs Attention
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,11,28.076923076923077,Needs Attention
Xerox 1931,209.952,88.6464,36,42.22222222222222,Needs Attention
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,7,23.75,Needs Attention
SANFORD Major Accent Highlighters,209.56799999999998,77.88,30,37.16216216216217,Needs Attention
Cardinal EasyOpen D-Ring Binders,209.306,26.506000000000004,40,12.663755458515286,Needs Attention
Ibico Plastic and Wire Spiral Binding Combs,208.221,21.5808,41,10.364372469635628,Needs Attention
Acco Perma 2700 Stacking Storage Drawers,208.18,5.948,8,2.857142857142857,Needs Attention
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,11,30.192307692307697,Needs Attention
GBC Linen Binding Covers,207.566,-82.4068,18,-39.701492537313435,Needs Attention
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,25.898,1,12.5,Needs Attention
Epson Perfection V600 Photo Scanner,206.991,-172.4925,3,-83.33333333333333,Needs Attention
JM Magazine Binder,204.72400000000002,50.190400000000004,18,24.516129032258064,Needs Attention
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,12,31.61290322580645,Needs Attention
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,87.6942,18,43.0,Needs Attention
Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.2144,6,8.0,Needs Attention
"Avery File Folder Labels, Laser Printer Compatible",201.5824,61.0924,30,30.30641563946059,Needs Attention
Pyle PRT45 Retro Home Telephone,201.568,22.6764,4,11.25,Needs Attention
Fellowes Desktop Hanging File Manager,201.45000000000002,50.362500000000004,15,25.0,Needs Attention
Xerox 1912,201.082,92.5736,11,46.0377358490566,Needs Attention
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,26,40.416666666666664,Needs Attention
PayAnywhere Card Reader,199.8,17.4825,25,8.75,Needs Attention
Bionaire 99.97% HEPA Air Cleaner,199.728,17.52,16,8.771929824561402,Needs Attention
Laser & Ink Jet Business Envelopes,198.462,83.226,20,41.935483870967744,Needs Attention
Eldon 500 Class Desk Accessories,197.948,60.4707,17,30.548780487804876,Needs Attention
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,35.332,42,17.85977859778598,Needs Attention
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,9,30.000000000000004,Needs Attention
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,81.326,10,41.11111111111111,Needs Attention
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,54.8451,27,27.727272727272727,Needs Attention
"Eureka Hand Vacuum, Bagless",197.72,55.3616,4,28.000000000000004,Needs Attention
"Alliance Super-Size Bands, Assorted Sizes",197.612,-10.3474,27,-5.236220472440945,Needs Attention
Avery Recycled Flexi-View Covers for Binding Systems,197.169,-69.5702,32,-35.28455284552845,Needs Attention
Xerox 225,196.99200000000002,85.7952,33,43.55263157894736,Needs Attention
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,21,47.99999999999999,Needs Attention
Newell 309,196.35000000000002,34.65,20,17.64705882352941,Needs Attention
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,55.1004,17,28.076923076923077,Needs Attention
Acme Tagit Stainless Steel Antibacterial Scissors,196.02,37.026,22,18.88888888888889,Needs Attention
Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.052,49.8641,13,25.56451612903226,Needs Attention
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,68.952,10,35.416666666666664,Needs Attention
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,53.268,20,27.380952380952383,Needs Attention
Contemporary Wood/Metal Frame,193.92,4.847999999999998,18,2.499999999999999,Needs Attention
Project Tote Personal File,193.61399999999998,44.1945,15,22.826086956521742,Needs Attention
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.228,47,26.163141993957705,Needs Attention
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,4,48.00000000000001,Needs Attention
Xerox 1895,191.36,82.82300000000001,33,43.28125,Needs Attention
Avery Premier Heavy-Duty Binder with Round Locking Rings,191.352,29.416800000000002,21,15.37313432835821,Needs Attention
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77200000000002,5.155999999999999,16,2.7027027027027017,Needs Attention
"Harbour Creations Round Labels, Adjustable",190.092,52.572,47,27.65608231803548,Needs Attention
Gear Head AU3700S Headset,189.654,-11.9508,16,-6.301369863013698,Needs Attention
Speck Products Candyshell Flip Case,188.946,-18.1948,8,-9.62962962962963,Needs Attention
Xerox 209,187.92000000000002,90.2016,29,48.0,Needs Attention
White GlueTop Scratch Pads,186.49599999999998,72.7936,14,39.032258064516135,Needs Attention
"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,35,47.49999999999999,Needs Attention
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,30,36.36363636363637,Needs Attention
GBC Wire Binding Combs,184.052,41.5668,26,22.58426966292135,Needs Attention
Ibico Covers for Plastic or Wire Binding Elements,184.0,57.5,20,31.25,Needs Attention
"Eldon Expressions Wood Desk Accessories, Oak",183.024,10.110600000000002,33,5.524193548387098,Needs Attention
Xerox 1955,182.72,59.384,10,32.5,Needs Attention
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,-3.2159999999999993,42,-1.7621145374449334,Needs Attention
Deluxe Chalkboard Eraser Cleaner,182.49,76.461,17,41.89873417721518,Needs Attention
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.63430000000001,19,42.784090909090914,Needs Attention
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,3,28.000000000000004,Needs Attention
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,16.8038,33,9.304635761589402,Needs Attention
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4,-25.71428571428571,Needs Attention
"Eldon Image Series Desk Accessories, Ebony",180.31,55.821999999999996,18,30.958904109589035,Needs Attention
Okidata B401 Printer,179.991,-251.9874,3,-140.0,Needs Attention
Super Decoflex Portable Personal File,179.76,39.5472,13,22.0,Needs Attention
"Elite 5"" Scissors",179.14,37.18,24,20.754716981132077,Needs Attention
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,5.387800000000001,37,3.0097087378640786,Needs Attention
Xerox 1997,178.848,77.76,30,43.47826086956522,Needs Attention
Xerox 1892,178.296,79.458,5,44.56521739130435,Needs Attention
"Jiffy Clasp Envelope, Set of 50",177.8124,39.6624,33,22.305755954027955,Needs Attention
Personal File Boxes with Fold-Down Carry Handle,177.612,37.392,12,21.05263157894737,Needs Attention
Avery 490,177.6,81.4,13,45.833333333333336,Needs Attention
"Master Caster Door Stop, Brown",176.784,49.3776,38,27.93103448275862,Needs Attention
Heavy-Duty E-Z-D Binders,176.742,9.055299999999999,29,5.1234567901234565,Needs Attention
"Executive Impressions 12"" Wall Clock",176.70000000000002,23.3244,14,13.199999999999998,Needs Attention
Crate-A-Files,176.57999999999998,31.392,18,17.77777777777778,Needs Attention
Avery 499,176.292,68.72399999999999,40,38.983050847457626,Needs Attention
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,63.747,13,36.160714285714285,Needs Attention
Xerox 1996,176.256,81.9072,28,46.470588235294116,Needs Attention
"DAX Value U-Channel Document Frames, Easel Back",175.938,52.4832,36,29.830508474576273,Needs Attention
Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,11,5.0,Needs Attention
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,17.992,10,10.256410256410257,Needs Attention
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.388,73.8674,37,42.11656441717791,Needs Attention
Wilson Jones International Size A4 Ring Binders,174.73,12.802000000000008,18,7.3267326732673315,Needs Attention
Xerox 1978,174.556,74.33080000000001,34,42.58278145695365,Needs Attention
Logitech Keyboard K120,174.24,-19.602,12,-11.25,Needs Attention
Square Credit Card Reader,173.826,11.188799999999999,22,6.436781609195402,Needs Attention
BIC Liqua Brite Liner,173.5,53.576800000000006,27,30.880000000000003,Needs Attention
GBC Plastic Binding Combs,172.692,59.778000000000006,30,34.61538461538461,Needs Attention
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",172.672,72.70400000000001,32,42.10526315789474,Needs Attention
Lumber Crayons,171.39000000000001,55.357,19,32.29885057471264,Needs Attention
4009 Highlighters by Sanford,171.14,53.8096,44,31.441860465116285,Needs Attention
"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,39.75279999999999,18,23.235294117647058,Needs Attention
Xerox 202,171.072,76.7232,28,44.84848484848485,Needs Attention
Boston 1730 StandUp Electric Pencil Sharpener,171.04,44.4704,8,26.0,Needs Attention
Avery Heavy-Duty EZD View Binder with Locking Rings,170.984,29.7308,41,17.388059701492537,Needs Attention
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,70.0977,3,41.0,Needs Attention
Euro Pro Shark Stick Mini Vacuum,170.744,-325.6332,11,-190.7142857142857,Needs Attention
Nu-Dell Float Frame 11 x 14 1/2,170.62,56.0352,22,32.8421052631579,Needs Attention
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,64.584,32,38.02816901408451,Needs Attention
Xerox 1894,169.776,78.79679999999999,27,46.41221374045801,Needs Attention
Xerox 1973,169.01600000000002,70.3472,8,41.62162162162162,Needs Attention
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,78.256,13,46.34920634920635,Needs Attention
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,48.821999999999996,23,28.932584269662918,Needs Attention
Hoover Commercial SteamVac,168.392,35.308,14,20.967741935483872,Needs Attention
Avery 486,168.13,75.1468,24,44.69565217391304,Needs Attention
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,7,23.0,Needs Attention
"Ames Clasp Envelope, Recycled",166.8,20.38,34,12.218225419664268,Needs Attention
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,67.044,20,40.21739130434782,Needs Attention
Acme Softgrip Scissors,166.056,33.1298,23,19.950980392156865,Needs Attention
Xerox 1968,165.664,75.35040000000001,26,45.48387096774194,Needs Attention
GBC Instant Report Kit,164.985,3.2350000000000008,50,1.9607843137254906,Needs Attention
Xerox 195,164.328,70.54079999999999,27,42.92682926829268,Needs Attention
Security-Tint Envelopes,163.496,73.8788,23,45.18691588785047,Needs Attention
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,3.141000000000002,15,1.9230769230769242,Needs Attention
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,26.1096,11,16.125,Needs Attention
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,59.57,25,36.92660550458716,Needs Attention
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,46.5566,23,28.999999999999996,Needs Attention
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,65.1365,19,40.62499999999999,Needs Attention
RCA ViSYS 25423RE1 Corded phone,159.984,13.9986,2,8.75,Needs Attention
Acme Office Executive Series Stainless Steel Trimmers,159.402,26.2242,21,16.451612903225808,Needs Attention
Avery 489,159.39,73.278,16,45.974025974025984,Needs Attention
DAX Wood Document Frame.,159.268,7.6888000000000005,16,4.8275862068965525,Needs Attention
"Eldon 400 Class Desk Accessories, Black Carbon",159.25,47.6,22,29.89010989010989,Needs Attention
"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,10,17.5,Needs Attention
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,5,11.25,Needs Attention
GBC Personal VeloBind Strips,156.938,-11.261200000000002,27,-7.175572519083971,Needs Attention
Artistic Insta-Plaque,156.8,61.152,10,38.99999999999999,Needs Attention
Xerox 1936,155.844,60.5394,9,38.84615384615385,Needs Attention
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,20.636,20,13.253012048192769,Needs Attention
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.52,71.28,25,45.83333333333333,Needs Attention
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,52.8292,17,34.0,Needs Attention
Avery 503,155.25,74.52,15,48.0,Needs Attention
Xerox 1918,155.04,75.9696,4,49.00000000000001,Needs Attention
Imation 30456 USB Flash Drive 8GB,154.56,8.556,23,5.535714285714285,Needs Attention
"Master Caster Door Stop, Large Neon Orange",154.336,42.2968,27,27.405660377358487,Needs Attention
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,29,35.81967213114755,Needs Attention
Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,23,41.95238095238095,Needs Attention
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,54.0728,18,35.54054054054054,Needs Attention
"Master Big Foot Doorstop, Beige",152.064,42.768,30,28.125,Needs Attention
Nu-Dell Oak Frame,151.656,35.4576,16,23.380281690140844,Needs Attention
Xerox 217,151.632,67.392,25,44.44444444444444,Needs Attention
Southworth 100% Cotton The Best Paper,151.536,65.43599999999999,15,43.18181818181818,Needs Attention
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,47.9844,12,31.76470588235294,Needs Attention
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,41.955799999999996,14,27.846153846153843,Needs Attention
Xerox 205,150.336,69.4656,24,46.20689655172413,Needs Attention
Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,22.971,15,15.32258064516129,Needs Attention
Xerox 1948,149.85000000000002,67.4325,15,44.99999999999999,Needs Attention
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,41.916,15,27.999999999999996,Needs Attention
Sanford Liquid Accent Highlighters,149.632,48.6304,24,32.5,Needs Attention
Ultra Door Push Plate,149.264,37.4142,34,25.06578947368421,Needs Attention
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.672,15,16.666666666666668,Needs Attention
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.926,-31.984,9,-21.621621621621625,Needs Attention
Xerox 1993,147.744,68.4288,24,46.31578947368421,Needs Attention
Kensington 6 Outlet SmartSocket Surge Protector,147.528,-36.882000000000005,6,-25.000000000000007,Needs Attention
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,48.754999999999995,9,33.108108108108105,Needs Attention
"ACCOHIDE 3-Ring Binder, Blue, 1""",147.028,50.7164,44,34.49438202247192,Needs Attention
"GBC Laser Imprintable Binding System Covers, Desert Sand",146.981,18.408299999999997,17,12.524271844660193,Needs Attention
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",146.688,64.86359999999999,21,44.21874999999999,Needs Attention
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,41.418,10,28.260869565217394,Needs Attention
Xerox 1905,146.448,68.94720000000001,23,47.07964601769912,Needs Attention
Tensor Brushed Steel Torchiere Floor Lamp,146.114,6.795999999999999,10,4.651162790697674,Needs Attention
Newell 315,145.912,33.787,25,23.15573770491803,Needs Attention
"Personal Folder Holder, Ebony",145.73000000000002,35.872,14,24.61538461538461,Needs Attention
"DAX Cubicle Frames, 8-1/2 x 11",145.69,52.4484,17,36.0,Needs Attention
Xerox 220,145.15200000000002,60.912,25,41.96428571428571,Needs Attention
Astroparche Fine Business Paper,144.672,65.0496,29,44.96350364963504,Needs Attention
Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,10,-4.166666666666668,Needs Attention
Xerox 203,143.856,62.985600000000005,24,43.78378378378379,Needs Attention
"Wilson Jones Hanging View Binder, White, 1""",143.42,55.238,23,38.51485148514852,Needs Attention
Avery Self-Adhesive Photo Pockets for Polaroid Photos,143.01,-2.1791999999999954,41,-1.5238095238095206,Needs Attention
Xerox 192,142.56,68.4288,22,48.0,Needs Attention
Flexible Leather- Look Classic Collection Ring Binder,142.05,18.94,13,13.333333333333334,Needs Attention
Ibico Recycled Grain-Textured Covers,141.614,3.4540000000000006,8,2.439024390243903,Needs Attention
Xerox 23,141.264,63.7632,23,45.13761467889908,Needs Attention
Xerox 212,141.264,57.024,25,40.366972477064216,Needs Attention
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,28.272000000000002,20,20.212765957446805,Needs Attention
"OIC Colored Binder Clips, Assorted Sizes",139.62,59.2848,44,42.46153846153845,Needs Attention
"Advantus Push Pins, Aluminum Head",139.44,43.2264,24,31.0,Needs Attention
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,52.272,30,37.5,Needs Attention
Xerox 1903,138.736,65.54079999999999,24,47.241379310344826,Needs Attention
Xerox 1930,138.672,59.3568,24,42.80373831775701,Needs Attention
Things To Do Today Pad,138.532,59.1696,26,42.71186440677966,Needs Attention
