Product_Name,Sales,Profit,Quantity
iOttie HLCRIO102 Car Mount,215.892,-11.994,12
Xerox 214,215.13600000000002,90.46079999999999,37
DXL Angle-View Binders with Locking Rings by Samsill,215.109,66.6915,35
Cisco SPA 501G IP Phone,213.48,16.011,3
Xerox 188,213.192,97.524,20
GBC Wire Binding Strips,212.658,-18.409200000000002,14
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,59
"Smead Round Labels, Alphabetical",211.6128,7.792800000000001,43
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,11
"Novimex Round Labels, Adjustable",210.94639999999998,35.6564,67
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,11
Xerox 1931,209.952,88.6464,36
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,7
SANFORD Major Accent Highlighters,209.56799999999998,77.88,30
Cardinal EasyOpen D-Ring Binders,209.306,26.506000000000004,40
Ibico Plastic and Wire Spiral Binding Combs,208.221,21.5808,41
Acco Perma 2700 Stacking Storage Drawers,208.18,5.948,8
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,11
GBC Linen Binding Covers,207.566,-82.4068,18
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,25.898,1
Epson Perfection V600 Photo Scanner,206.991,-172.4925,3
JM Magazine Binder,204.72400000000002,50.190400000000004,18
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,12
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,87.6942,18
Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.2144,6
"Avery File Folder Labels, Laser Printer Compatible",201.5824,61.0924,30
Pyle PRT45 Retro Home Telephone,201.568,22.6764,4
Fellowes Desktop Hanging File Manager,201.45000000000002,50.362500000000004,15
Xerox 1912,201.082,92.5736,11
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,26
PayAnywhere Card Reader,199.8,17.4825,25
Bionaire 99.97% HEPA Air Cleaner,199.728,17.52,16
Laser & Ink Jet Business Envelopes,198.462,83.226,20
Eldon 500 Class Desk Accessories,197.948,60.4707,17
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,35.332,42
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,9
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,81.326,10
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,54.8451,27
"Eureka Hand Vacuum, Bagless",197.72,55.3616,4
"Alliance Super-Size Bands, Assorted Sizes",197.612,-10.3474,27
Avery Recycled Flexi-View Covers for Binding Systems,197.169,-69.5702,32
Xerox 225,196.99200000000002,85.7952,33
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,21
Newell 309,196.35000000000002,34.65,20
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,55.1004,17
Acme Tagit Stainless Steel Antibacterial Scissors,196.02,37.026,22
Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.052,49.8641,13
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,68.952,10
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,53.268,20
Contemporary Wood/Metal Frame,193.92,4.847999999999998,18
Project Tote Personal File,193.61399999999998,44.1945,15
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.228,47
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,4
Xerox 1895,191.36,82.82300000000001,33
Avery Premier Heavy-Duty Binder with Round Locking Rings,191.352,29.416800000000002,21
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77200000000002,5.155999999999999,16
"Harbour Creations Round Labels, Adjustable",190.092,52.572,47
Gear Head AU3700S Headset,189.654,-11.9508,16
Speck Products Candyshell Flip Case,188.946,-18.1948,8
Xerox 209,187.92000000000002,90.2016,29
White GlueTop Scratch Pads,186.49599999999998,72.7936,14
"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,35
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,30
GBC Wire Binding Combs,184.052,41.5668,26
Ibico Covers for Plastic or Wire Binding Elements,184.0,57.5,20
"Eldon Expressions Wood Desk Accessories, Oak",183.024,10.110600000000002,33
Xerox 1955,182.72,59.384,10
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,-3.2159999999999993,42
Deluxe Chalkboard Eraser Cleaner,182.49,76.461,17
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.63430000000001,19
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,3
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,16.8038,33
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4
"Eldon Image Series Desk Accessories, Ebony",180.31,55.821999999999996,18
Okidata B401 Printer,179.991,-251.9874,3
Super Decoflex Portable Personal File,179.76,39.5472,13
"Elite 5"" Scissors",179.14,37.18,24
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,5.387800000000001,37
Xerox 1997,178.848,77.76,30
Xerox 1892,178.296,79.458,5
"Jiffy Clasp Envelope, Set of 50",177.8124,39.6624,33
Personal File Boxes with Fold-Down Carry Handle,177.612,37.392,12
Avery 490,177.6,81.4,13
"Master Caster Door Stop, Brown",176.784,49.3776,38
Heavy-Duty E-Z-D Binders,176.742,9.055299999999999,29
"Executive Impressions 12"" Wall Clock",176.70000000000002,23.3244,14
Crate-A-Files,176.57999999999998,31.392,18
Avery 499,176.292,68.72399999999999,40
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,63.747,13
Xerox 1996,176.256,81.9072,28
"DAX Value U-Channel Document Frames, Easel Back",175.938,52.4832,36
Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,11
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,17.992,10
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.388,73.8674,37
Wilson Jones International Size A4 Ring Binders,174.73,12.802000000000008,18
Xerox 1978,174.556,74.33080000000001,34
Logitech Keyboard K120,174.24,-19.602,12
Square Credit Card Reader,173.826,11.188799999999999,22
BIC Liqua Brite Liner,173.5,53.576800000000006,27
GBC Plastic Binding Combs,172.692,59.778000000000006,30
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",172.672,72.70400000000001,32
Lumber Crayons,171.39000000000001,55.357,19
4009 Highlighters by Sanford,171.14,53.8096,44
"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,39.75279999999999,18
Xerox 202,171.072,76.7232,28
Boston 1730 StandUp Electric Pencil Sharpener,171.04,44.4704,8
Avery Heavy-Duty EZD View Binder with Locking Rings,170.984,29.7308,41
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,70.0977,3
Euro Pro Shark Stick Mini Vacuum,170.744,-325.6332,11
Nu-Dell Float Frame 11 x 14 1/2,170.62,56.0352,22
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,64.584,32
Xerox 1894,169.776,78.79679999999999,27
Xerox 1973,169.01600000000002,70.3472,8
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,78.256,13
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,48.821999999999996,23
Hoover Commercial SteamVac,168.392,35.308,14
Avery 486,168.13,75.1468,24
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,7
"Ames Clasp Envelope, Recycled",166.8,20.38,34
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,67.044,20
Acme Softgrip Scissors,166.056,33.1298,23
Xerox 1968,165.664,75.35040000000001,26
GBC Instant Report Kit,164.985,3.2350000000000008,50
Xerox 195,164.328,70.54079999999999,27
Security-Tint Envelopes,163.496,73.8788,23
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,3.141000000000002,15
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,26.1096,11
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,59.57,25
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,46.5566,23
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,65.1365,19
RCA ViSYS 25423RE1 Corded phone,159.984,13.9986,2
Acme Office Executive Series Stainless Steel Trimmers,159.402,26.2242,21
Avery 489,159.39,73.278,16
DAX Wood Document Frame.,159.268,7.6888000000000005,16
"Eldon 400 Class Desk Accessories, Black Carbon",159.25,47.6,22
"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,10
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,5
GBC Personal VeloBind Strips,156.938,-11.261200000000002,27
Artistic Insta-Plaque,156.8,61.152,10
Xerox 1936,155.844,60.5394,9
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,20.636,20
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.52,71.28,25
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,52.8292,17
Avery 503,155.25,74.52,15
Xerox 1918,155.04,75.9696,4
Imation 30456 USB Flash Drive 8GB,154.56,8.556,23
"Master Caster Door Stop, Large Neon Orange",154.336,42.2968,27
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,55.062000000000005,29
Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,23
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,54.0728,18
"Master Big Foot Doorstop, Beige",152.064,42.768,30
Nu-Dell Oak Frame,151.656,35.4576,16
Xerox 217,151.632,67.392,25
Southworth 100% Cotton The Best Paper,151.536,65.43599999999999,15
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,47.9844,12
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,41.955799999999996,14
Xerox 205,150.336,69.4656,24
Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,22.971,15
Xerox 1948,149.85000000000002,67.4325,15
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,41.916,15
Sanford Liquid Accent Highlighters,149.632,48.6304,24
Ultra Door Push Plate,149.264,37.4142,34
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,24.672,15
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.926,-31.984,9
Xerox 1993,147.744,68.4288,24
Kensington 6 Outlet SmartSocket Surge Protector,147.528,-36.882000000000005,6
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,48.754999999999995,9
"ACCOHIDE 3-Ring Binder, Blue, 1""",147.028,50.7164,44
"GBC Laser Imprintable Binding System Covers, Desert Sand",146.981,18.408299999999997,17
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",146.688,64.86359999999999,21
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,41.418,10
Xerox 1905,146.448,68.94720000000001,23
Tensor Brushed Steel Torchiere Floor Lamp,146.114,6.795999999999999,10
Newell 315,145.912,33.787,25
"Personal Folder Holder, Ebony",145.73000000000002,35.872,14
"DAX Cubicle Frames, 8-1/2 x 11",145.69,52.4484,17
Xerox 220,145.15200000000002,60.912,25
Astroparche Fine Business Paper,144.672,65.0496,29
Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,10
Xerox 203,143.856,62.985600000000005,24
"Wilson Jones Hanging View Binder, White, 1""",143.42,55.238,23
Avery Self-Adhesive Photo Pockets for Polaroid Photos,143.01,-2.1791999999999954,41
Xerox 192,142.56,68.4288,22
Flexible Leather- Look Classic Collection Ring Binder,142.05,18.94,13
Ibico Recycled Grain-Textured Covers,141.614,3.4540000000000006,8
Xerox 23,141.264,63.7632,23
Xerox 212,141.264,57.024,25
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,28.272000000000002,20
"OIC Colored Binder Clips, Assorted Sizes",139.62,59.2848,44
"Advantus Push Pins, Aluminum Head",139.44,43.2264,24
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,52.272,30
Xerox 1903,138.736,65.54079999999999,24
Xerox 1930,138.672,59.3568,24
Things To Do Today Pad,138.532,59.1696,26
50 Colored Long Pencils,138.176,32.9184,14
"Eldon 200 Class Desk Accessories, Smoke",138.16,58.0272,22
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.808,-14.407200000000003,27
Acco 3-Hole Punch,137.53199999999998,55.538399999999996,36
Xerox 2,137.376,53.135999999999996,25
GBC Binding covers,137.26999999999998,58.9225,11
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17000000000002,47.7257,31
Avery 476,137.116,54.5986,37
Riverleaf Stik-Withit Designer Note Cubes,136.816,55.33,15
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.728,4.367700000000002,41
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,15.3522,2
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,13.644000000000002,15
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,56.1184,28
Xerox 1947,136.344,54.119,25
Stiletto Hand Letter Openers,136.32,-21.984,17
Memorex Froggy Flash Drive 4 GB,136.276,42.4214,14
"Smead Round Labels, Adjustable",136.112,15.032,39
Avery Metallic Poly Binders,135.80100000000002,43.4334,31
"Eldon 200 Class Desk Accessories, Burgundy",135.648,44.588,25
Xerox 222,134.784,60.6528,22
Wilson Jones Impact Binders,134.68,23.724400000000003,42
Fellowes Presentation Covers for Comb Binding Machines,133.86,21.825000000000003,14
Xerox 1959,133.6,60.6544,21
Eldon 200 Class Desk Accessories,133.136,39.187200000000004,22
OtterBox Defender Series Case - iPhone 5c,133.128,3.6979999999999995,5
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",132.888,60.9168,24
Hewlett-Packard 300S Scientific Calculator,131.1,60.306,10
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",131.097,18.4125,45
Xerox 1977,130.928,61.455999999999996,20
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728,24
Harmony HEPA Quiet Air Purifiers,128.7,37.44,12
OIC Binder Clips,128.164,60.144,38
Newell 325,128.03,29.736,34
PowerGen Dual USB Car Charger,127.87200000000001,52.3476,14
Newell 347,127.544,30.302400000000002,32
Xerox 230,127.008,56.2464,21
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,36.644400000000005,13
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4032,13
DAX Cubicle Frames - 8x10,125.786,20.772,26
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,52.3746,13
Dell Slim USB Multimedia Keyboard,125.0,30.0,5
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",124.8,56.16,20
Deflect-O Glasstique Clear Desk Accessories,124.74,37.037,17
Xerox 1928,124.608,49.104,26
"DXL Angle-View Binders with Locking Rings, Black",124.592,42.0498,26
"6"" Cubicle Wall Clock, Black",124.586,26.211599999999997,19
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,26.2808,4
Xerox 21,124.416,43.5456,24
Avery Hi-Liter Smear-Safe Highlighters,123.80799999999999,34.105599999999995,24
"BIC Brite Liner Highlighters, Chisel Tip",123.12,30.5856,21
VariCap6 Expandable Binder,122.83,31.14,10
Xerox 1907,122.8,57.716,10
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",122.18,7.450000000000001,28
Xerox 1995,121.82400000000001,47.6928,22
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,48.5568,6
Avery 519,121.34599999999999,51.6086,18
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,21.7056,13
Crayola Colored Pencils,120.704,32.8,40
Xerox 227,120.528,46.3968,22
Xerox 232,120.528,56.505599999999994,19
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.601,22
Cardinal Slant-D Ring Binders,119.922,46.057,17
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,-12.6882,1
DAX Clear Channel Poster Frame,119.55600000000001,27.701999999999998,10
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,-20.5242,11
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21000000000001,52.007,19
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72000000000001,43.7144,29
Newell 314,118.296,17.856,24
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,-8.5536,46
"SlimView Poly Binder, 3/8""",117.586,5.697999999999999,40
"Electrix Incandescent Magnifying Lamp, Black",117.28,-16.4925,5
Strathmore Photo Frame Cards,116.96000000000001,53.8016,16
Avery Hole Reinforcements,116.501,14.8274,32
"Avery Durable Plastic 1"" Binders",116.224,37.5004,34
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,47.223,26
Avery Printable Repositionable Plastic Tabs,115.24000000000001,42.312000000000005,16
Longer-Life Soft White Bulbs,115.192,44.7216,44
Wilson Jones Active Use Binders,115.024,37.0552,21
Xerox 1949,114.54,43.4256,28
Xerox 1971,113.848,47.936,28
Avery File Folder Labels,113.472,48.8448,44
DAX Solid Wood Frames,113.332,33.3157,13
Akro-Mils 12-Gallon Tote,113.202,21.548099999999998,13
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,-10.135200000000001,48
Xerox 213,111.456,50.8032,18
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,28.2568,31
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.75999999999999,42.8982,27
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,6.032400000000001,22
Avery Heavy-Duty EZD  Binder With Locking Rings,110.48400000000001,29.2392,28
Self-Adhesive Removable Labels,110.25,52.919999999999995,35
Xerox 201,110.16000000000001,46.1376,19
Xerox 204,110.16,52.8768,17
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,46.137600000000006,19
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.016,43.7772,17
Recycled Premium Regency Composition Covers,110.01599999999999,39.880799999999994,9
Avery 516,109.64999999999999,51.5355,15
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,49.084500000000006,15
Xerox 1962,109.568,43.656,28
Dana Swing-Arm Lamps,108.936,-11.214,15
#10 Self-Seal White Envelopes,108.68200000000002,52.123,10
GBC Standard Plastic Binding Systems' Combs,108.644,5.023999999999999,30
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,44.985600000000005,17
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,6.755,15
3M Hangers With Command Adhesive,108.03999999999999,36.001000000000005,33
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,9.5968,4
SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.924000000000001,10
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,47.187,25
Avery 518,106.47,49.14,35
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,50.3438,19
"Array Parchment Paper, Assorted Colors",106.288,49.504000000000005,15
Belkin 7-Outlet SurgeMaster Home Series,106.172,2.7939999999999987,10
Avery Hanging File Binders,105.846,21.8868,26
Xerox 1900,105.28800000000001,44.083999999999996,26
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997,9
Xerox 211,104.976,40.9536,19
Samsung Replacement EH64AVFWE Premium Headset,104.5,17.875,21
Memorex Micro Travel Drive 4 GB,103.88,37.418,11
Avery Personal Creations Heavyweight Cards,103.86,37.8512,11
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,-11.882200000000003,44
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,16.323999999999998,10
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,37.1059,13
Fellowes Black Plastic Comb Bindings,102.256,-4.415600000000001,34
Acme Titanium Bonded Scissors,102.0,20.23,13
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,-71.3958,2
"Linden 12"" Wall Clock With Oak Frame",101.94,30.582,3
Xerox 1970,101.592,43.5252,22
Zebra Zazzle Fluorescent Highlighters,100.928,20.672,20
Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,100.92,30.739999999999995,22
Cardinal Holdit Data Disk Pockets,100.464,38.7296,16
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,35.297399999999996,23
Prang Drawing Pencil Set,100.08,27.0772,39
Xerox Blank Computer Paper,99.9,46.953,5
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",99.8,-0.6985999999999981,19
Pressboard Data Binders by Wilson Jones,99.324,22.9086,27
Portfile Personal File Boxes,99.11999999999999,7.434,7
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.767,17
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,42.2436,7
Xerox 1999,98.49600000000001,41.2128,17
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,-78.5088,6
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,-1.7783999999999978,8
Fiskars Home & Office Scissors,97.68,27.3504,11
Xerox 1952,97.60799999999999,44.82,20
Xerox 219,97.2,46.656,15
Xerox 228,97.2,46.656,15
Avery 495,97.02,42.588,16
Newell 341,96.728,26.8356,23
Wilson Jones Standard D-Ring Binders,96.646,26.9192,26
Sabrent 4-Port USB 2.0 Hub,96.418,29.197,15
Dax Clear Box Frame,96.03,15.364799999999999,14
"Dixon My First Ticonderoga Pencil, #2",95.94,17.0235,19
Xerox 224,95.904,38.620799999999996,17
Xerox 210,95.904,35.2512,18
Xerox 1957,95.904,39.7224,17
Avery 51,95.75999999999999,41.328,16
Avery White Multi-Purpose Labels,95.616,41.832,20
Acme Elite Stainless Steel Scissors,95.076,21.0168,12
Newell 31,94.99000000000001,23.6236,24
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",94.928,43.1364,14
DIXON Ticonderoga Erasable Checking Pencils,94.86,26.784,20
Xerox 1923,94.856,39.2784,16
Storex DuraTech Recycled Plastic Frosted Binders,94.128,11.448,39
Acrylic Self-Standing Desk Frames,93.984,32.7342,37
Avery 513,93.624,34.4616,22
Eldon Expressions Mahogany Wood Desk Collection,93.6,23.4,15
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002,8
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712,4
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53,35
Newell 35,93.152,23.288,30
Presstex Flexible Ring Binders,92.82000000000001,24.57,30
Xerox 196,92.48,39.4196,18
Xerox 1987,92.48,45.3152,16
OIC Bulk Pack Metal Binder Clips,92.136,35.598,30
Avery Binding System Hidden Tab Executive Style Index Sets,91.743,16.733,26
Acco Translucent Poly Ring Binders,91.728,16.286399999999997,31
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,-10.4118,18
Akro Stacking Bins,91.524,-6.9432,13
Penpower WorldCard Pro Card Scanner,91.475,-1.8295,1
"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",91.44,34.8996,28
Avery 481,91.16799999999999,43.12,30
"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,-190.8522,3
Acme Preferred Stainless Steel Scissors,90.88,26.3552,16
Fluorescent Highlighters by Dixon,90.744,22.4472,26
Avery 48,90.72,39.69,15
Avery Durable Slant Ring Binders With Label Holder,90.706,12.456400000000002,36
Prang Colored Pencils,90.552,38.808,32
Xerox 1956,89.7,40.9032,16
Xerox 1920,89.7,40.365,15
"Avery Durable Slant Ring Binders, No Labels",89.55,13.611600000000001,36
Xerox 1967,89.424,38.88,15
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,38.2524,19
Avery 480,89.25,42.45,24
Acme Design Stainless Steel Bent Scissors,88.92,24.0084,13
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",88.896,26.854,20
Avery 478,88.38,43.3062,18
Manco Dry-Lighter Erasable Highlighter,88.16,27.968,30
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.6495,11
AmazonBasics 3-Button USB Wired Mouse,88.074,32.2938,14
"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,20.8325,29
Advantus Map Pennant Flags and Round Head Tacks,87.69,20.54,25
Cardinal Holdit Business Card Pockets,87.648,22.908,25
Advantus Panel Wall Acrylic Frame,87.52,25.162,20
Avery 508,87.398,39.8201,19
Avery Durable Binders,87.264,13.823999999999998,50
HP Office Paper (20Lb. and 87 Bright),86.84,38.2096,14
Newell 333,86.736,18.848399999999998,33
Xerox 1992,86.11200000000001,40.364999999999995,15
BIC Brite Liner Highlighters,86.112,30.8844,23
Boston 16701 Slimline Battery Pencil Sharpener,86.076,19.128,6
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",85.995,15.0969,21
Prestige Round Ring Binders,85.728,18.0576,21
Xerox 229,85.536,34.992000000000004,15
Xerox 1986,85.50399999999999,40.3472,13
"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",85.25500000000001,8.670000000000002,10
Xerox 1932,85.056,28.7064,3
Avery 487,84.87,35.9775,25
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.0584,6
Magna Visual Magnetic Picture Hangers,84.83200000000001,28.0524,19
Xerox 1954,84.48,32.208,18
Avery 512,84.388,35.3736,32
Xerox 200,84.24000000000001,33.696,15
Xerox 2000,84.24000000000001,37.0656,14
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,15.857600000000001,8
Belkin iPhone and iPad Lightning Cable,83.944,6.2958,7
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,12.7604,22
Southworth Parchment Paper & Envelopes,83.712,30.738,15
Avery 483,83.664,32.569199999999995,19
"Master Giant Foot Doorstop, Safety Yellow",83.49,31.5744,12
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.473,14
Newell Chalk Holder,83.426,36.5918,21
3M Organizer Strips,83.16,10.151999999999997,26
Avery Durable Poly Binders,82.95,-15.5946,33
OIC Stacking Trays,82.832,26.720000000000002,30
Newell 351,82.656,22.107200000000002,26
Things To Do Today Spiral Book,82.368,29.8584,13
Xerox 1902,82.22399999999999,32.8896,4
Zipper Ring Binder Pockets,81.744,11.7312,44
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,19.4296,29
Acme Stainless Steel Office Snips,81.424,12.4317,13
Newell 320,81.32,9.4588,23
