Product_Name,Sales,Profit,Avg_Discount_%
"Eaton Parchment Paper, Recycled",409.2942,103.2042,18.083333333333332
"Ames Clasp Envelope, with clear poly window",407.94100000000003,-59.04899999999999,21.875
"OIC Paper Clips, Assorted Sizes",407.88,139.33,7.6923076923076925
"Advantus Push Pins, Bulk Pack",407.3589,66.2989,17.0
"Wilson Jones Hole Reinforcements, Economy",407.3376,145.8876,14.974358974358973
"Tennsco Lockers, Sand",407.012,56.2264,12.000000000000002
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.784,14.301,5.0
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,178.704,10.0
"Avery Hole Reinforcements, Clear",406.41450000000003,5.144499999999999,21.342105263157894
Computer Printout Paper with Letter-Trim Perforations,405.95799999999997,169.2124,8.571428571428573
"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,109.785,6.666666666666667
"Cameo Clasp Envelope, Set of 50",404.809,56.299,10.0
Model L Table or Wall-Mount Pencil Sharpener,402.976,92.10879999999999,8.0
"Tennsco Lockers, Gray",402.816,-26.434800000000003,10.000000000000002
"Ames Clasp Envelope, Security-Tint",401.152,8.552000000000001,15.095238095238095
"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",400.0268,-113.2606,51.0
"Harbour Creations Round Labels, Alphabetical",396.9594,75.8394,10.608695652173914
Lexmark X 9575 Professional All-in-One Color Printer,396.0,190.08,0.0
Griffin GC17055 Auxiliary Audio Cable,395.78,46.0544,16.666666666666664
"Harbour Creations Shipping Labels, Laser Printer Compatible",393.8802,68.2402,22.214285714285715
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,0.0
Ibico Standard Transparent Covers,390.576,104.81280000000001,32.99999999999999
Boston 1799 Powerhouse Electric Pencil Sharpener,389.70000000000005,109.116,0.0
Logitech Wireless Headset H600 Over-The-Head Design,386.90999999999997,133.269,10.0
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,100.662,3.3333333333333335
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,76.92320000000001,30.0
Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,130.2075,20.0
OtterBox Commuter Series Case - Samsung Galaxy S4,384.846,-55.9776,15.000000000000002
"Harbour Creations File Folder Labels, 5000 Label Set",383.8608,90.7608,15.944444444444445
"Logitech Wireless Boombox Speaker - portable - wireless, wired",383.04,148.96,10.0
Memorex Micro Travel Drive 32 GB,379.704,129.9756,12.000000000000002
"Avery File Folder Labels, 5000 Label Set",379.449,-6.770999999999996,8.75
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,-48.78,20.0
"Harbour Creations Round Labels, Laser Printer Compatible",378.0,72.36,3.75
AT&T EL51110 DECT,377.97,109.6113,0.0
"Executive Impressions 14""",377.91,166.2804,0.0
Clear Mylar Reinforcing Strips,377.538,90.27269999999999,41.42857142857142
Globe Weis Peel & Seel First Class Envelopes,375.73199999999997,164.862,2.857142857142857
Tennsco Commercial Shelving,374.256,-48.6126,11.11111111111111
"Maxell Pro 80 Minute CD-R, 10/Pack",374.072,122.36,10.0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",373.78,24.8054,16.0
Acco Perma 3000 Stacking Storage Drawers,373.44399999999996,16.5742,13.333333333333334
"Novimex File Folder Labels, 5000 Label Set",373.248,50.928,16.666666666666664
Avery 505,372.96000000000004,165.76,11.428571428571429
"Accos Push Pins, 12 Pack",372.60450000000003,50.1945,26.30769230769231
"Smead Legal Exhibit Labels, Adjustable",371.43,56.459999999999994,13.555555555555554
"OIC Staples, 12 Pack",370.847,10.427,18.57142857142857
GBC Durable Plastic Covers,369.585,14.319,35.0
36X48 HARDFLOOR CHAIRMAT,369.248,-40.4914,23.333333333333332
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",368.45599999999996,93.15679999999999,4.0
Lenovo 17-Key USB Numeric Keypad,367.092,22.4334,16.0
Logitech Wireless Touch Keyboard K400,364.854,53.7285,6.666666666666667
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,50.008700000000005,24.0
SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,6.666666666666667
KeyTronic 6101 Series - Keyboard - Black,360.712,127.06899999999999,10.0
"Deflect-O Light Bulb, Durable",359.8092,66.3992,18.23076923076923
Microsoft Arc Touch Mouse,359.70000000000005,91.124,10.0
"Harbour Creations Shipping Labels, Alphabetical",358.328,80.588,10.0
"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,5.0
"Novimex Round Labels, Laser Printer Compatible",357.8289,130.3089,13.454545454545455
Holmes Odor Grabber,357.616,67.774,22.5
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,357.0,23.25,7.500000000000001
"Smead File Folder Labels, Alphabetical",356.236,53.716,8.769230769230768
Kingston Digital DataTraveler 32GB USB 2.0,355.95,5.4239999999999995,5.714285714285714
"OIC Clamps, Assorted Sizes",354.73199999999997,-2.4480000000000004,25.555555555555554
Aluminum Screw Posts,354.032,41.202,43.63636363636363
Pizazz Global Quick File,353.29200000000003,94.6104,3.3333333333333335
"Accos Thumb Tacks, Metal",352.36,25.53,12.727272727272727
Xerox 1929,351.736,154.39839999999998,5.0
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,152.0883,10.0
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,350.20399999999995,8.7551,6.666666666666667
Eldon Gobal File Keepers,348.22,-0.605599999999999,6.666666666666667
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,85.806,7.500000000000001
"Executive Impressions 14"" Contract Wall Clock",346.788,93.5883,5.714285714285714
Trimflex Flexible Post Binders,346.356,112.8864,30.000000000000004
Sterilite Officeware Hinged File Box,345.84000000000003,78.076,7.272727272727273
"Advantus Staples, Assorted Sizes",345.8345,59.9045,10.789473684210527
Eldon Simplefile Box Office,345.832,77.128,7.500000000000001
"GlobeWeis Clasp Envelope, Recycled",344.81,48.589999999999996,13.636363636363635
2300 Heavy-Duty Transfer File Systems by Perma,344.724,20.9832,10.0
Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,67.2964,10.000000000000002
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,-42.18000000000001,30.0
"Harbour Creations File Folder Labels, Adjustable",343.43399999999997,-15.966,20.0
"Acco Six-Outlet Power Strip, 4' Cord Length",343.076,81.5452,2.2222222222222223
GBC VeloBind Cover Sets,342.768,18.527999999999995,46.36363636363636
Tops Green Bar Computer Printout Paper,342.58,171.29,0.0
Boston 19500 Mighty Mite Electric Pencil Sharpener,342.55,92.4885,0.0
"Fiskars Ruler, Steel",342.062,8.912000000000003,20.0
"Kraft Clasp Envelope, Security-Tint",342.0,12.5,7.6923076923076925
"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,-319.1916,70.0
Classic Ivory Antique Telephone ZL1810,341.666,40.196,10.0
Letter Size File,341.41999999999996,59.55,10.0
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,339.83,23.1884,23.333333333333336
Luxo Economy Swing Arm Lamp,338.98,94.9144,0.0
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,62.660399999999996,8.571428571428573
"Smead File Folder Labels, Laser Printer Compatible",337.82480000000004,-25.1252,20.166666666666664
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.972,10.000000000000002
Wasp CCD Handheld Bar Code Reader,336.51,44.868,40.0
"BlueLounge Milo Smartphone Stand, White/Metallic",335.888,76.7744,6.666666666666667
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,98.2464,25.71428571428572
Xerox 226,334.368,155.7792,3.6363636363636367
"Contract Clock, 14"", Brown",334.096,29.4532,27.999999999999996
Holmes 99% HEPA Air Purifier,333.564,86.8566,10.0
Eldon Econocleat Chair Mats for Low Pile Carpets,331.76,39.8112,0.0
Bulldog Vacuum Base Pencil Sharpener,330.924,59.5903,10.000000000000002
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,-48.5826,14.285714285714285
Xerox 1979,328.38800000000003,140.959,6.666666666666667
"Smead Removable Labels, Laser Printer Compatible",326.456,46.386,11.818181818181818
"Avery Round Labels, Laser Printer Compatible",326.0838,50.8038,16.799999999999997
"Smead Shipping Labels, Adjustable",325.876,20.056,11.25
Multimedia Mailers,325.86,149.8956,0.0
KeyTronic E03601U1 - Keyboard - Beige,324.0,58.32,0.0
RCA ViSYS 25425RE1 Corded phone,323.976,36.4473,20.0
Sauder Cornerstone Collection Library,322.192,-81.16760000000001,23.333333333333332
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,321.846,106.17599999999999,3.3333333333333335
Personal Creations Ink Jet Cards and Labels,321.44,157.50560000000002,0.0
"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,8.0
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,118.3704,0.0
X-Rack File for Hanging Folders,318.378,67.74,4.444444444444445
"Rogers Jumbo File, Granite",317.77200000000005,-4.8888,2.857142857142857
"Harbour Creations File Folder Labels, Alphabetical",317.604,47.284,15.285714285714283
"Ames Clasp Envelope, Set of 50",317.232,109.302,15.105263157894738
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,71.12,16.0
"Executive Impressions 13"" Clairmont Wall Clock",315.372,88.458,22.5
"Avery Trapezoid Extra Heavy Duty 4"" Binders",314.55,-3.552713678800501e-15,44.99999999999999
"Hon Removable Labels, 5000 Label Set",312.759,33.259,12.933333333333334
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",310.206,52.447199999999995,28.750000000000004
"Hon Round Labels, Alphabetical",309.96000000000004,71.78999999999999,5.294117647058823
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,94.51520000000001,13.333333333333334
Recycled Easel Ring Binders,308.844,21.633999999999997,38.88888888888889
Fiskars Softgrip Scissors,307.44,86.0832,0.0
Acme Box Cutter Scissors,306.9,72.2238,3.3333333333333335
3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,-20.476799999999997,25.0
"Smead Removable Labels, 5000 Label Set",302.365,37.325,28.78571428571428
Eldon Fold 'N Roll Cart System,301.968,63.7488,12.000000000000002
Eldon Shelf Savers Cubes and Bins,300.14,-7.678,5.0
Lexmark S315 Color Inkjet Printer,299.97,34.996500000000005,44.99999999999999
Tensor Track Tree Floor Lamp,299.85,38.180899999999994,10.0
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,-177.22320000000002,45.0
Memorex Micro Travel Drive 8 GB,299.0,113.1,10.0
Coloredge Poster Frame,298.2,116.298,0.0
Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,70.47699999999999,3.3333333333333335
Maxell DVD-RAM Discs,296.64,127.5552,0.0
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.18399999999997,119.7364,10.0
Xerox 1933,294.71999999999997,138.5184,0.0
Stanley Contemporary Battery Pencil Sharpeners,293.7,63.012,5.0
Micropad Numeric Keypads,291.854,66.9665,5.0
"Accos Staples, Bulk Pack",291.489,17.269000000000002,26.46153846153846
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",291.45599999999996,97.152,4.0
"Avery Round Labels, Alphabetical",291.392,47.112,10.133333333333333
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,-113.76719999999999,40.00000000000001
Peel-Off China Markers,287.97,109.4286,8.571428571428573
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",287.868,64.1445,29.000000000000004
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",286.672,115.28059999999999,8.0
OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,102.91319999999999,15.000000000000002
"Fellowes Personal Hanging Folder Files, Navy",284.716,52.6456,10.0
Embossed Ink Jet Note Cards,284.382,108.336,15.000000000000002
"Iris 3-Drawer Stacking Bin, Black",284.104,-43.4512,13.333333333333334
"Novimex File Folder Labels, Adjustable",283.72,61.39,14.444444444444446
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,127.602,7.500000000000001
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.658,6.123000000000001,26.666666666666668
Xerox 1898,280.56,120.7744,7.272727272727273
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,280.0,109.19999999999999,0.0
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,120.3828,0.0
Macally Suction Cup Mount,279.63,-31.07,15.000000000000002
Westinghouse Clip-On Gooseneck Lamps,279.558,44.1936,11.11111111111111
"Jiffy Clasp Envelope, Security-Tint",279.552,-17.788,14.666666666666666
Acme Forged Steel Scissors with Black Enamel Handles,279.3,67.7768,5.0
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,23.265,12.000000000000002
Storex Dura Pro Binders,278.586,50.5494,42.35294117647059
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,83.376,0.0
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",277.38,126.684,5.714285714285714
Large Capacity Hanging Post Binders,276.945,-19.461000000000002,46.0
"Smead Round Labels, 5000 Label Set",276.8256,-23.8544,14.499999999999998
"Neat Ideas Personal Hanging Folder Files, Black",276.658,58.0176,11.428571428571429
HP Standard 104 key PS/2 Keyboard,275.5,58.0,6.666666666666667
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,42.7896,14.285714285714285
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,27.288800000000002,20.000000000000004
Fellowes Binding Cases,271.44,71.955,28.000000000000004
Advantus Panel Wall Certificate Holder - 8.5x11,270.84,108.092,6.666666666666667
Adjustable Personal File Tote,270.24800000000005,53.3984,8.0
Plastic Binding Combs,269.66999999999996,84.99149999999999,26.0
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.394,-2.2830000000000013,38.88888888888889
"GBC White Gloss Covers, Plain Front",269.328,31.421600000000005,50.0
"Xerox Memo Slips, Multicolor",268.671,-8.599000000000002,5.0
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,0.0
Xerox 1938,268.24,93.884,20.0
Eldon Wave Desk Accessories,266.73,98.9996,15.714285714285717
Avery 475,266.4,133.2,0.0
Belkin F9S820V06 8 Outlet Surge,266.33599999999996,-120.17599999999999,40.0
"Avery Round Labels, 5000 Label Set",266.311,-6.2890000000000015,19.0
Belkin Standard 104 key USB Keyboard,265.538,5.1065,16.666666666666664
Ultra Door Pull Handle,265.104,74.7972,6.666666666666667
Maxell 4.7GB DVD+RW 3/Pack,264.438,88.4115,5.0
"Smead Color Coded Labels, Adjustable",264.187,18.817,20.636363636363637
"Avery File Folder Labels, Adjustable",264.186,100.546,11.176470588235293
"Peel & Seel Recycled Catalog Envelopes, Brown",264.024,113.48400000000001,10.000000000000002
Newell 324,263.34,72.072,2.857142857142857
"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,5.714285714285714
"Jiffy Clasp Envelope, Recycled",262.788,26.078,24.444444444444446
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",262.752,-7.616000000000003,30.0
"Kraft Clasp Envelope, Recycled",262.73,57.5,5.588235294117647
File Shuttle I and Handi-File,262.668,51.42059999999999,13.333333333333334
Belkin 6 Outlet Metallic Surge Strip,262.449,28.7496,16.666666666666664
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,41.856,10.0
Hand-Finished Solid Wood Document Frame,260.14799999999997,68.46000000000001,6.666666666666667
3M Office Air Cleaner,259.8,90.93,0.0
Desktop 3-Pocket Hot File,259.68,59.510000000000005,10.0
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,8.0
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,-27.1656,49.16666666666667
"Executive Impressions 10"" Spectator Wall Clock",258.72,87.9648,0.0
Avery Legal 4-Ring Binder,258.054,90.214,32.5
"Avery Round Labels, Adjustable",258.0144,-7.905600000000001,12.950000000000001
Mediabridge Sport Armband iPhone 5s,257.742,-38.961,14.285714285714285
GBC Poly Designer Binding Covers,256.122,102.44879999999999,21.666666666666668
Berol Giant Pencil Sharpener,254.85,49.780699999999996,10.0
"Hon File Folder Labels, Adjustable",254.842,42.542,21.07142857142857
"Executive Impressions 13"" Chairman Wall Clock",253.8,72.333,6.666666666666667
"Linden 10"" Round Wall Clock, Black",253.648,41.8672,16.666666666666664
Apple EarPods with Remote and Mic,251.91,50.382000000000005,10.0
Magnifier Swing Arm Lamp,251.76,65.4576,0.0
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.794,0.0
Hanging Personal Folder File,251.2,51.025,8.0
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92,35.1288,0.0
"Hon Round Labels, Adjustable",250.7088,55.64880000000001,12.55
"Novimex Round Labels, Alphabetical",250.502,51.172000000000004,15.789473684210526
Avery 473,248.4,119.232,0.0
Belkin OmniView SE Rackmount Kit,248.35999999999999,0.0,0.0
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29199999999997,91.0404,12.000000000000002
Nu-Dell Leatherette Frames,246.64800000000002,81.4512,6.666666666666667
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,4.444444444444445
Strathmore Photo Mount Cards,245.436,106.3104,6.666666666666668
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,14.9184,20.0
Xerox 1890,244.7,122.35,0.0
Brown Kraft Recycled Envelopes,244.512,117.16199999999999,4.0
Aluminum Document Frame,244.39999999999998,56.211999999999996,8.0
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,41.64,13.333333333333334
GBC Imprintable Covers,241.56,39.967200000000005,36.25000000000001
Quality Park Security Envelopes,240.764,88.19290000000001,15.000000000000002
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.3997,0.0
Logitech M510 Wireless Mouse,239.94,52.3869,13.333333333333334
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,79.2971,20.0
Holmes HEPA Air Purifier,239.58,41.382000000000005,23.333333333333336
"Avery Flip-Chart Easel Binder, Black",239.466,37.8222,42.5
Xerox 216,238.464,96.9408,12.5
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,25.491600000000002,35.0
Xerox 1982,237.536,89.5328,6.666666666666667
Martin-Yale Premier Letter Opener,236.99200000000002,-12.879999999999999,8.571428571428573
Recycled Eldon Regeneration Jumbo File,235.77599999999998,58.944,3.3333333333333335
Avery 50,235.564,102.74600000000001,4.0
Acco D-Ring Binder w/DublLock,235.18,-102.8378,62.22222222222222
DAX Two-Tone Silver Metal Document Frame,234.784,84.8056,13.333333333333334
Newell 312,234.768,34.456,16.363636363636363
Spigen Samsung Galaxy S5 Case Wallet,234.462,45.873,8.0
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,67.92960000000001,0.0
"Xerox Parchment Paper, Recycled",233.4163,9.296299999999999,15.22222222222222
"Maxell 74 Minute CDR, 10/Pack",232.764,72.5676,8.0
Petty Cash Envelope,231.856,94.36,13.333333333333334
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,44.811499999999995,8.0
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.886,53.696,3.3333333333333335
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,58.6684,11.428571428571429
Advantus Motivational Note Cards,227.94,94.32,12.000000000000002
"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",227.04,104.4384,0.0
Iris Project Case,225.036,47.88,6.666666666666667
Advantus Plastic Paper Clips,225.0,102.8,6.000000000000001
Cisco 8961 IP Phone Charcoal,224.937,-164.9538,70.0
Portable Personal File Box,224.66400000000002,55.3113,3.3333333333333335
iOttie XL Car Mount,223.88799999999998,-50.3748,20.0
"Novimex Legal Exhibit Labels, Adjustable",223.5348,-31.4852,17.0
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,111.72,0.0
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,68.376,10.000000000000002
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,52.0344,5.0
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,2.857142857142857
Avery Non-Stick Binders,217.316,43.553,34.0
"Fiskars 8"" Scissors, 2/Pack",217.224,45.8584,10.0
ARKON Windshield Dashboard Air Vent Car Mount Holder,216.95999999999998,-15.594000000000001,10.0
3M Polarizing Light Filter Sleeves,216.34,75.346,20.0
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,73.944,10.0
iOttie HLCRIO102 Car Mount,215.892,-11.994,16.0
Xerox 214,215.13600000000002,90.46079999999999,6.666666666666668
DXL Angle-View Binders with Locking Rings by Samsill,215.109,66.6915,24.0
Cisco SPA 501G IP Phone,213.48,16.011,20.0
Xerox 188,213.192,97.524,5.0
GBC Wire Binding Strips,212.658,-18.409200000000002,50.0
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,26.923076923076923
"Smead Round Labels, Alphabetical",211.6128,7.792800000000001,17.076923076923077
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,10.0
"Novimex Round Labels, Adjustable",210.94639999999998,35.6564,13.499999999999998
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,5.0
Xerox 1931,209.952,88.6464,7.500000000000001
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,20.000000000000004
SANFORD Major Accent Highlighters,209.56799999999998,77.88,2.857142857142857
Cardinal EasyOpen D-Ring Binders,209.306,26.506000000000004,25.0
Ibico Plastic and Wire Spiral Binding Combs,208.221,21.5808,35.55555555555556
Acco Perma 2700 Stacking Storage Drawers,208.18,5.948,10.0
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,62.7686,3.3333333333333335
GBC Linen Binding Covers,207.566,-82.4068,54.99999999999999
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,25.898,20.0
Epson Perfection V600 Photo Scanner,206.991,-172.4925,70.0
JM Magazine Binder,204.72400000000002,50.190400000000004,21.666666666666664
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,23.333333333333332
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,87.6942,0.0
Kingston Digital DataTraveler 64GB USB 2.0,202.68,16.2144,0.0
"Avery File Folder Labels, Laser Printer Compatible",201.5824,61.0924,13.200000000000001
Pyle PRT45 Retro Home Telephone,201.568,22.6764,20.0
Fellowes Desktop Hanging File Manager,201.45000000000002,50.362500000000004,0.0
Xerox 1912,201.082,92.5736,5.0
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,12.000000000000002
PayAnywhere Card Reader,199.8,17.4825,20.0
Bionaire 99.97% HEPA Air Cleaner,199.728,17.52,25.0
Laser & Ink Jet Business Envelopes,198.462,83.226,4.0
Eldon 500 Class Desk Accessories,197.948,60.4707,6.666666666666667
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,35.332,33.0
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,0.0
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,81.326,6.666666666666667
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,54.8451,20.0
"Eureka Hand Vacuum, Bagless",197.72,55.3616,0.0
"Alliance Super-Size Bands, Assorted Sizes",197.612,-10.3474,5.0
Avery Recycled Flexi-View Covers for Binding Systems,197.169,-69.5702,52.85714285714286
Xerox 225,196.99200000000002,85.7952,6.666666666666668
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,0.0
Newell 309,196.35000000000002,34.65,12.000000000000002
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,55.1004,4.0
Acme Tagit Stainless Steel Antibacterial Scissors,196.02,37.026,10.000000000000002
Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.052,49.8641,6.666666666666667
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,68.952,6.666666666666667
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,53.268,16.0
Contemporary Wood/Metal Frame,193.92,4.847999999999998,35.0
Project Tote Personal File,193.61399999999998,44.1945,5.0
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.228,28.888888888888893
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,0.0
Xerox 1895,191.36,82.82300000000001,5.714285714285714
Avery Premier Heavy-Duty Binder with Round Locking Rings,191.352,29.416800000000002,34.28571428571429
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.77200000000002,5.155999999999999,10.0
"Harbour Creations Round Labels, Adjustable",190.092,52.572,5.800000000000001
Gear Head AU3700S Headset,189.654,-11.9508,6.666666666666667
Speck Products Candyshell Flip Case,188.946,-18.1948,30.000000000000004
Xerox 209,187.92000000000002,90.2016,0.0
White GlueTop Scratch Pads,186.49599999999998,72.7936,10.0
"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,2.857142857142857
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,10.000000000000002
GBC Wire Binding Combs,184.052,41.5668,37.142857142857146
Ibico Covers for Plastic or Wire Binding Elements,184.0,57.5,22.857142857142858
"Eldon Expressions Wood Desk Accessories, Oak",183.024,10.110600000000002,16.666666666666664
Xerox 1955,182.72,59.384,20.0
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,-3.2159999999999993,43.0
Deluxe Chalkboard Eraser Cleaner,182.49,76.461,8.0
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.63430000000001,8.0
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,0.0
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,16.8038,5.0
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,30.0
"Eldon Image Series Desk Accessories, Ebony",180.31,55.821999999999996,16.0
Okidata B401 Printer,179.991,-251.9874,70.0
Super Decoflex Portable Personal File,179.76,39.5472,8.0
"Elite 5"" Scissors",179.14,37.18,8.571428571428573
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,5.387800000000001,41.0
Xerox 1997,178.848,77.76,5.0
Xerox 1892,178.296,79.458,10.0
"Jiffy Clasp Envelope, Set of 50",177.8124,39.6624,25.571428571428573
Personal File Boxes with Fold-Down Carry Handle,177.612,37.392,4.0
Avery 490,177.6,81.4,8.0
"Master Caster Door Stop, Brown",176.784,49.3776,11.11111111111111
Heavy-Duty E-Z-D Binders,176.742,9.055299999999999,50.0
"Executive Impressions 12"" Wall Clock",176.70000000000002,23.3244,26.666666666666668
Crate-A-Files,176.57999999999998,31.392,11.428571428571429
Avery 499,176.292,68.72399999999999,10.909090909090912
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,63.747,10.0
